,id,neighbourhood_cleansed,city,state,zipcode,smart_location,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2139,38579,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,299.0,,5860.0,87.0,8.0,9.0,10.0,9.0,9.0,9.0
2140,4118162,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,289.0,,,90.0,10.0,10.0,10.0,10.0,9.0,9.0
2141,6887053,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,190.0,,,,,,,,,
2142,4303606,Downtown,Boston,MA,02116,"Boston, MA",Bed & Breakfast,Private room,2,2.0,1.0,1.0,Real Bed,,115.0,1225.0,,98.0,9.0,10.0,10.0,10.0,10.0,9.0
2143,9770560,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,,225.0,,,,,,,,,
2144,13669224,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,200.0,,,95.0,9.0,9.0,10.0,10.0,10.0,10.0
2145,70481,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,175.0,1300.0,3100.0,93.0,10.0,9.0,10.0,9.0,10.0,9.0
2146,14897997,Downtown,Boston,MA,02109,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,249.0,,,,,,,,,
2147,4510513,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,229.0,,,92.0,9.0,10.0,10.0,9.0,10.0,9.0
2148,8327907,Downtown,Boston,MA,02110,"Boston, MA",Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,,425.0,,,100.0,10.0,10.0,10.0,9.0,10.0,10.0
2149,11440702,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,200.0,,,,,,,,,
2150,11866651,Downtown,Boston,MA,02116,"Boston, MA",House,Entire home/apt,10,2.5,3.0,9.0,Real Bed,,350.0,,,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2151,14110129,Downtown,Boston,MA,,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,299.0,,,90.0,10.0,10.0,9.0,9.0,10.0,10.0
2152,13980127,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,350.0,,,,,,,,,
2153,6181230,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,249.0,,9873.0,90.0,8.0,9.0,9.0,9.0,9.0,6.0
2154,1596470,Downtown,Boston,MA,02116,"Boston, MA",House,Entire home/apt,6,2.0,2.0,4.0,Real Bed,,375.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2155,8097903,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,329.0,,,80.0,6.0,10.0,8.0,10.0,10.0,8.0
2156,14421841,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2157,4574921,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,300.0,1500.0,,85.0,9.0,8.0,9.0,9.0,9.0,9.0
2158,14421692,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2159,13078148,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,239.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2160,1248870,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,219.0,1550.0,5500.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2161,9425087,Downtown,Boston,MA,02109,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,365.0,,,,,,,,,
2162,13275308,Downtown,Boston,MA,02109,"Boston, MA",Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,375.0,,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2163,13225005,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,218.0,1200.0,4300.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2164,2821921,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,329.0,,6900.0,100.0,9.0,10.0,10.0,9.0,8.0,9.0
2165,14421403,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2166,8441187,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Shared room,2,1.0,1.0,1.0,Airbed,,95.0,550.0,2000.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0
2167,14421304,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2168,10881600,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,199.0,,,,,,,,,
2169,14043390,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,150.0,,,93.0,10.0,9.0,10.0,10.0,9.0,9.0
2170,14420163,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2171,13812075,Downtown,Boston,MA,02109,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,140.0,,,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2172,6993585,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,300.0,2750.0,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2173,14419982,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2174,9530285,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,300.0,,,,,,,,,
2175,6686224,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,125.0,550.0,2000.0,85.0,9.0,8.0,10.0,10.0,9.0,8.0
2176,14419482,Downtown,Boston,MA,02116,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,119.0,,,,,,,,,
2177,13912429,Downtown,Boston,MA,02109,"Boston, MA",Other,Private room,4,1.0,1.0,2.0,Real Bed,,300.0,,,,,,,,,
2178,2410846,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,150.0,,3400.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0
2179,12830117,Downtown,Boston,MA,02109,"Boston, MA",Villa,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,287.0,,,,,,,,,
2180,2573685,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,249.0,,,96.0,10.0,10.0,10.0,10.0,10.0,10.0
2181,7832890,Downtown,Boston,MA,02114,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,155.0,,,100.0,10.0,9.0,10.0,10.0,9.0,9.0
2182,13730500,Downtown,Boston,MA,02110,"Boston, MA",Apartment,Entire home/apt,6,2.0,2.0,3.0,Pull-out Sofa,,250.0,,,93.0,10.0,10.0,9.0,9.0,10.0,9.0
2183,14303099,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,325.0,,,,,,,,,
2184,9111413,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,240.0,,,86.0,10.0,9.0,9.0,9.0,9.0,9.0
2185,11061030,Downtown,Boston,MA,02109,"Boston, MA",Villa,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,240.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2186,12987348,Downtown,Boston,MA,02109,"Boston, MA",Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,375.0,,,95.0,10.0,10.0,10.0,10.0,10.0,10.0
2187,8340072,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,225.0,,,90.0,10.0,10.0,10.0,10.0,9.0,9.0
2188,1966195,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,389.0,,6870.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0
2189,12815192,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,175.0,,,93.0,9.0,9.0,9.0,10.0,10.0,9.0
2190,7914359,Downtown,Boston,MA,02108,"Boston, MA",Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,,365.0,,,94.0,10.0,10.0,10.0,10.0,10.0,9.0
2191,820073,Downtown,Boston,MA,02111,"Boston, MA",Loft,Entire home/apt,4,2.0,1.0,2.0,Real Bed,,449.0,,,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2193,4489588,Downtown,Boston,MA,02110,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,249.0,,,97.0,10.0,9.0,10.0,10.0,10.0,10.0
2194,1868124,Downtown,Boston,MA,02111,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,293.0,,5070.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0
2195,13027627,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,45.0,,,,,,,,,
2196,67946,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,3,,1.0,1.0,Real Bed,,249.0,,5500.0,100.0,10.0,10.0,10.0,6.0,8.0,8.0
2197,52423,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,349.0,,6950.0,93.0,8.0,9.0,10.0,8.0,9.0,9.0
2198,54215,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,349.0,,7850.0,80.0,9.0,7.0,8.0,8.0,9.0,9.0
2199,54487,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,309.0,,,100.0,,,,,,
2200,7414930,Fenway,Boston,MA,02115,"Boston, MA",Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,350.0,,,,,,,,,
2201,25142,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,,2.0,2.0,Real Bed,,349.0,,6700.0,88.0,9.0,10.0,9.0,9.0,9.0,9.0
2202,9364092,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,158.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2203,8152796,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,,Real Bed,,80.0,,,,,,,,,
2205,8955473,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,,275.0,,6990.0,,,,,,,
2206,8187052,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,9145.0,,,,,,,
2207,14852273,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,140.0,,,,,,,,,
2208,9127677,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,200.0,1200.0,,,,,,,,
2209,14608495,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,85.0,,,80.0,9.0,8.0,10.0,9.0,9.0,9.0
2210,8925974,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,,375.0,,7400.0,,,,,,,
2211,8552387,Fenway,Boston,MA,02215,"Boston, MA",Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,225.0,,,,,,,,,
2212,14660851,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,100.0,,,,,,,,,
2213,7211531,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,67.0,,,89.0,10.0,9.0,10.0,10.0,10.0,9.0
2214,6923446,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,175.0,,,96.0,10.0,9.0,10.0,10.0,10.0,10.0
2215,39116,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,99.0,525.0,1499.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2216,3992208,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,,99.0,,,76.0,8.0,7.0,8.0,9.0,9.0,8.0
2217,4577188,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,127.0,,,84.0,9.0,9.0,9.0,9.0,10.0,9.0
2218,14682588,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,225.0,,,,,,,,,
2219,14418593,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,300.0,,,80.0,10.0,10.0,10.0,10.0,10.0,10.0
2220,3985462,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,199.0,,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2221,14486237,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,300.0,,,100.0,10.0,10.0,10.0,10.0,8.0,8.0
2222,14469894,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,300.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2223,13434817,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,200.0,,,91.0,9.0,9.0,10.0,10.0,10.0,9.0
2224,14274311,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,150.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2225,14221294,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,75.0,,,100.0,10.0,9.0,10.0,10.0,10.0,9.0
2226,1867754,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,228.0,1687.0,5550.0,46.0,6.0,2.0,2.0,6.0,8.0,4.0
2227,14368660,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Futon,,99.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2228,9125711,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,99.0,,,,,,,,,
2229,1695275,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,,99.0,675.0,2600.0,78.0,8.0,7.0,8.0,9.0,9.0,8.0
2230,11592154,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,298.0,,,100.0,10.0,8.0,10.0,10.0,10.0,10.0
2231,14073235,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,200.0,,,,,,,,,
2232,2915595,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,299.0,,,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2233,8249201,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,,90.0,725.0,,80.0,10.0,6.0,10.0,10.0,10.0,10.0
2234,5684346,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,155.0,1070.0,4300.0,,,,,,,
2235,2243499,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,285.0,,5970.0,80.0,8.0,8.0,8.0,8.0,8.0,8.0
2236,6356533,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,,8070.0,90.0,9.0,10.0,10.0,9.0,10.0,9.0
2237,10231714,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,140.0,,,95.0,10.0,10.0,10.0,10.0,10.0,9.0
2238,9452993,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,60.0,320.0,1200.0,89.0,9.0,9.0,10.0,9.0,10.0,9.0
2239,7650016,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,130.0,,,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2240,8141545,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,189.0,,6789.0,,,,,,,
2241,6240901,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,88.0,500.0,1800.0,77.0,8.0,7.0,9.0,9.0,10.0,8.0
2242,13073078,Fenway,Boston,MA,,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,60.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2243,6568621,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,,8070.0,84.0,7.0,9.0,9.0,9.0,10.0,8.0
2244,3914363,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,219.0,,6270.0,92.0,10.0,10.0,10.0,9.0,10.0,8.0
2245,12630619,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,140.0,,,94.0,9.0,9.0,10.0,10.0,10.0,10.0
2246,6453686,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,140.0,850.0,,95.0,10.0,10.0,10.0,10.0,10.0,9.0
2247,3783090,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,160.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2248,12826881,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,75.0,,,89.0,9.0,8.0,9.0,10.0,9.0,9.0
2249,6027467,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,239.0,,6900.0,100.0,9.0,9.0,10.0,9.0,10.0,9.0
2250,14252020,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,74.0,,,93.0,9.0,9.0,9.0,9.0,9.0,9.0
2251,14825159,Fenway,Boston,MA,02215,"Boston, MA",Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,,125.0,,,,,,,,,
2252,1242798,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,700.0,135.0,1020.0,,,,,,,,
2253,14595735,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,125.0,,,,,,,,,
2254,13863190,Fenway,Boston,MA,02115,"Boston, MA",Condominium,Private room,3,2.0,1.0,1.0,Real Bed,,120.0,,,,,,,,,
2255,5125723,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,100.0,750.0,2500.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0
2256,9041513,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,219.0,2793.0,11970.0,,,,,,,
2257,9845039,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,100.0,,,87.0,9.0,8.0,10.0,10.0,9.0,9.0
2258,10995976,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,77.0,,,83.0,9.0,8.0,9.0,9.0,9.0,9.0
2259,12154150,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,55.0,,,,,,,,,
2260,12973308,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,300.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2261,12432623,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,2.0,Real Bed,,85.0,,,80.0,9.0,7.0,10.0,10.0,10.0,8.0
2262,14824684,Fenway,Boston,MA,02215,"Boston, MA",Bed & Breakfast,Private room,2,1.0,1.0,2.0,Real Bed,,175.0,,,,,,,,,
2263,14481328,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,232.0,,,,,,,,,
2264,13547391,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,77.0,,,,,,,,,
2265,13449049,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,140.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2266,6894734,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,60.0,,,,,,,,,
2267,228883,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,349.0,,7000.0,94.0,10.0,10.0,10.0,9.0,10.0,9.0
2268,11890768,Fenway,Boston,MA,02215,"Boston, MA",Condominium,Private room,3,1.0,1.0,2.0,Real Bed,,213.0,,,,,,,,,
2270,6951829,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,319.0,,8649.0,100.0,10.0,10.0,8.0,10.0,10.0,10.0
2271,13709190,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,89.0,,,79.0,9.0,8.0,9.0,9.0,10.0,9.0
2272,13266833,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,97.0,,,,,,,,,
2273,6516588,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,175.0,,,98.0,10.0,9.0,10.0,10.0,10.0,9.0
2274,11087731,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,100.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2275,1863443,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,,219.0,,6270.0,80.0,8.0,8.0,9.0,7.0,10.0,8.0
2276,7220216,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,429.0,,8970.0,,,,,,,
2277,13544430,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,1,3.0,1.0,1.0,Real Bed,,30.0,,,,,,,,,
2278,12446656,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,,80.0,,,90.0,10.0,9.0,10.0,9.0,10.0,10.0
2279,13724578,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,120.0,,,80.0,9.0,9.0,10.0,9.0,10.0,9.0
2280,1864705,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,,8070.0,86.0,9.0,10.0,9.0,9.0,10.0,9.0
2281,9941923,Fenway,Brookline,MA,02446,"Brookline, MA",Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,,192.0,,,,,,,,,
2282,4109165,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,219.0,,6270.0,80.0,10.0,10.0,8.0,10.0,10.0,8.0
2283,14136069,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,220.0,,,,,,,,,
2284,6927063,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,69.0,550.0,1900.0,93.0,10.0,8.0,9.0,10.0,9.0,8.0
2286,7499960,Fenway,Boston,MA,02215,"Boston, MA",Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,,295.0,1200.0,3200.0,90.0,9.0,9.0,9.0,10.0,10.0,8.0
2287,5990896,Fenway,Boston,MA,02115,"Boston, MA",Apartment,Shared room,1,1.0,1.0,1.0,Airbed,,85.0,356.0,1890.0,85.0,9.0,9.0,9.0,9.0,10.0,8.0
2288,13147585,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,,60.0,,,96.0,10.0,10.0,10.0,10.0,10.0,10.0
2289,9040476,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,,279.0,2793.0,11970.0,,,,,,,
2290,13546070,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,239.0,,,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2291,6844012,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,,199.0,,8649.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2292,14662927,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Private room,3,1.0,1.0,1.0,Airbed,,83.0,,,90.0,10.0,9.0,10.0,10.0,10.0,9.0
2293,2174476,Fenway,Boston,MA,02215,"Boston, MA",Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,,189.0,,,93.0,9.0,9.0,10.0,10.0,10.0,9.0
